member_id,renewal_probability,risk_level,action_type,priority,channel,message_template,recommended_offer,timeline
M000877,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001396,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001558,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001646,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002143,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002820,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002821,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003140,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003152,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003542,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003894,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003919,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003946,56.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000269,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000916,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001837,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002111,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002138,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002236,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003028,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003139,56.3,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000309,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000369,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000860,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002604,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002739,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003106,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003311,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003583,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003725,56.4,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000305,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000667,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001299,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001326,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001350,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001427,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001518,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001596,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001624,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002159,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002198,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002553,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002608,56.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001338,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001474,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001883,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001892,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002025,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002162,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002361,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002555,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003457,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003712,56.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000794,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000849,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000918,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000951,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001389,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001896,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002463,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002778,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002924,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003299,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003334,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003746,56.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000035,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000600,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001036,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001383,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001814,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002092,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002220,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003142,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003183,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003438,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003821,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003998,56.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000068,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000718,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000891,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002362,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002517,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002852,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002892,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002975,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003167,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003586,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003669,56.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000092,57.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
